prot,lig,score
4zsl_protein,4zsl,0.93472904
5cas_protein,5cas,0.63033766
6gu2_protein,6gu2,0.730625
4pkt_protein,4pkt,0.29597703
1b46_protein,1b46,0.83191943
4qf7_protein,4qf7,0.030457553
4kot_protein,4kot,0.89746094
4qhc_protein,4qhc,0.33344877
4i0z_protein,4i0z,0.80535966
5yz2_protein,5yz2,0.085409254
4pkb_protein,4pkb,0.0
4wz5_protein,4wz5,0.61941344
3fat_protein,3fat,0.98778003
3i5z_protein,3i5z,0.8962209
4z2j_protein,4z2j,0.47580644
5q0u_protein,5q0u,0.7333607
5wb3_protein,5wb3,0.47544283
2pu1_protein,2pu1,0.9887173
1p6d_protein,1p6d,0.5176121
6c99_protein,6c99,0.93288803
3jrx_protein,3jrx,0.0
5jr6_protein,5jr6,0.0
5yc1_protein,5yc1,0.5210946
5ual_protein,5ual,0.7269353
2hxl_protein,2hxl,0.9503788
3s3o_protein,3s3o,0.8655134
2qcg_protein,2qcg,0.6948614
3su3_protein,3su3,0.7211375
3o9l_protein,3o9l,0.63712835
6h1i_protein,6h1i,0.0
4kne_protein,4kne,1.0
2pja_protein,2pja,0.6244257
3o6t_protein,3o6t,0.0
4k4f_protein,4k4f,0.69101596
4ge7_protein,4ge7,0.69265306
1qbs_protein,1qbs,0.51894504
4pb1_protein,4pb1,0.7573385
6g98_protein,6g98,0.665524
3fuk_protein,3fuk,0.22002351
6c7g_protein,6c7g,0.7825949
5uox_protein,5uox,0.8728395
3f78_protein,3f78,0.005988024
2zxd_protein,2zxd,0.9964706
6ck3_protein,6ck3,0.7639961
2xg9_protein,2xg9,0.82917464
6boe_protein,6boe,0.81771594
1vj6_protein,1vj6,0.6110451
1xp0_protein,1xp0,0.3737838
1y6b_protein,1y6b,0.4087268
1x7a_protein,1x7a,0.8932182
4b9w_protein,4b9w,0.0
1bqo_protein,1bqo,0.58111703
2h13_protein,2h13,0.3959961
4b84_protein,4b84,0.76083916
2hwp_protein,2hwp,0.6406904
4j28_protein,4j28,0.9175532
2ygu_protein,2ygu,0.44855306
1xmy_protein,1xmy,0.7979452
3zpq_protein,3zpq,0.8990779
5wev_protein,5wev,0.8187732
5lne_protein,5lne,0.86187845
5eyc_protein,5eyc,0.9830247
4ock_protein,4ock,0.0
2er9_protein,2er9,0.60112906
4aa1_protein,4aa1,0.3666351
2vcg_protein,2vcg,0.6005435
4b83_protein,4b83,0.8308458
6dvl_protein,6dvl,0.74738413
3sm2_protein,3sm2,0.7977555
6bgy_protein,6bgy,0.8090551
3lkh_protein,3lkh,0.0
6au2_protein,6au2,0.0
4ht0_protein,4ht0,0.71688986
4p6g_protein,4p6g,0.79717517
1fch_protein,1fch,0.32188246
1s9t_protein,1s9t,0.9442857
5x27_protein,5x27,0.9092566
2og8_protein,2og8,0.65542877
3lok_protein,3lok,0.6121974
2vmd_protein,2vmd,0.0
5nxx_protein,5nxx,0.76417524
4awp_protein,4awp,0.87961376
4b2d_protein,4b2d,0.0
6ajj_protein,6ajj,0.6618394
5xp7_protein,5xp7,0.3565341
2jiu_protein,2jiu,0.89761305
1y3x_protein,1y3x,0.8490854
2cet_protein,2cet,0.8012979
5tus_protein,5tus,0.0
4mlx_protein,4mlx,0.6799699
5y8w_protein,5y8w,0.85388887
3nuu_protein,3nuu,0.0
1q3w_protein,1q3w,0.27403846
5k05_protein,5k05,0.41022247
6czb_protein,6czb,0.43149352
5b5p_protein,5b5p,0.5678715
5g22_protein,5g22,0.12469287
4iz0_protein,4iz0,0.9703283
3std_protein,3std,0.8243827
1aaq_protein,1aaq,0.6920103
3gqz_protein,3gqz,0.1455863
1ydk_protein,1ydk,0.6446256
2z7h_protein,2z7h,0.7714724
4yuw_protein,4yuw,0.10913897
6ge7_protein,6ge7,0.11989033
2ojj_protein,2ojj,0.2790404
1fq7_protein,1fq7,0.65541667
4asy_protein,4asy,0.63420725
5uor_protein,5uor,0.9722222
1ws4_protein,1ws4,0.9909722
4w53_protein,4w53,0.9902344
2w1g_protein,2w1g,0.86651236
4nj9_protein,4nj9,0.1267585
4ffs_protein,4ffs,0.7613998
1y2f_protein,1y2f,0.0675501
5oah_protein,5oah,0.31794056
4hy4_protein,4hy4,0.8662722
1kwq_protein,1kwq,0.6550353
2ow7_protein,2ow7,1.0
5ejw_protein,5ejw,0.0
5m57_protein,5m57,0.8800138
3mw1_protein,3mw1,0.7829774
1e1v_protein,1e1v,0.48288974
4q1f_protein,4q1f,0.79363334
5o1f_protein,5o1f,0.94984204
2gbi_protein,2gbi,0.85171235
4j1i_protein,4j1i,0.9754834
4k8s_protein,4k8s,0.6574074
5f5b_protein,5f5b,0.0
5hzn_protein,5hzn,0.556838
1b74_protein,1b74,0.0
4zmf_protein,4zmf,0.78430533
1mfa_protein,1mfa,0.7772388
1u32_protein,1u32,0.0
4lkq_protein,4lkq,0.6467014
4og4_protein,4og4,0.85215056
2pnc_protein,2pnc,0.0
1kqb_protein,1kqb,0.0065789474
3rxl_protein,3rxl,0.9392265
1mmp_protein,1mmp,0.6998731
4i8w_protein,4i8w,0.5913858
5k8v_protein,5k8v,0.87101537
6h7m_protein,6h7m,0.94847673
1pk0_protein,1pk0,0.6162983
5eje_protein,5eje,0.5202221
2xnb_protein,2xnb,0.7565947
3rsx_protein,3rsx,0.6342213
2p8h_protein,2p8h,0.0
5ajx_protein,5ajx,0.5439445
2cej_protein,2cej,0.3935939
4qmx_protein,4qmx,0.31330013
1mes_protein,1mes,0.52806497
3bl1_protein,3bl1,0.5349162
4a9n_protein,4a9n,0.8978261
5uig_protein,5uig,0.0
4iuo_protein,4iuo,1.0
4i7f_protein,4i7f,0.16874066
3c8b_protein,3c8b,0.7632509
2qg2_protein,2qg2,0.17689784
4nxr_protein,4nxr,0.32689747
3wq5_protein,3wq5,0.6883595
4xy8_protein,4xy8,0.5565309
2ohs_protein,2ohs,0.66288495
4jr5_protein,4jr5,0.8387755
5fbe_protein,5fbe,0.70236987
3cgy_protein,3cgy,0.0
5e73_protein,5e73,0.82530123
5nvw_protein,5nvw,0.6986828
3g70_protein,3g70,0.6434969
3jvs_protein,3jvs,0.004378649
4asd_protein,4asd,0.87512314
2az5_protein,2az5,0.043948762
4pp5_protein,4pp5,0.9224259
5tur_protein,5tur,0.88273454
6do5_protein,6do5,0.34084636
2o9i_protein,2o9i,0.20087065
5fnu_protein,5fnu,0.6597349
3s0e_protein,3s0e,0.055555556
2q55_protein,2q55,0.60310155
2hb1_protein,2hb1,0.9867585
6dub_protein,6dub,0.6643059
5apj_protein,5apj,0.6169929
5w5k_protein,5w5k,0.22614504
6eol_protein,6eol,0.8515982
3iw8_protein,3iw8,0.20476191
5lcf_protein,5lcf,0.90603447
4c52_protein,4c52,0.8237013
5lg3_protein,5lg3,0.0
5lub_protein,5lub,0.0
1esz_protein,1esz,0.0
5cf8_protein,5cf8,0.87431395
4hby_protein,4hby,0.86794585
5f74_protein,5f74,0.40438873
4ezo_protein,4ezo,0.0
4as9_protein,4as9,0.1449097
3as1_protein,3as1,0.28515625
5zw6_protein,5zw6,0.5584
4u0g_protein,4u0g,0.0052622785
3up7_protein,3up7,0.8483264
4kwp_protein,4kwp,0.42328662
1yp9_protein,1yp9,0.86049384
2q64_protein,2q64,0.6098485
1kjr_protein,1kjr,0.64844906
3v78_protein,3v78,0.14251497
4g34_protein,4g34,0.850346
2xk1_protein,2xk1,0.63247865
3qw7_protein,3qw7,0.5679588
1b55_protein,1b55,0.92943263
4mme_protein,4mme,0.95230997
3qa2_protein,3qa2,0.9301153
5j74_protein,5j74,0.08553055
4ovg_protein,4ovg,0.96087533
5js3_protein,5js3,0.7875335
3nzw_protein,3nzw,0.73273027
5o4t_protein,5o4t,0.86593264
3eos_protein,3eos,0.9497608
2jt5_protein,2jt5,0.8147059
3ooz_protein,3ooz,0.8361318
3a29_protein,3a29,0.9375
4ztn_protein,4ztn,0.28352273
2qg0_protein,2qg0,0.00027839644
4w9s_protein,4w9s,0.90842247
5alc_protein,5alc,0.044403486
5g1a_protein,5g1a,0.545199
1fpc_protein,1fpc,0.82651794
5ttw_protein,5ttw,0.8091168
1csr_protein,1csr,0.480479
3hng_protein,3hng,0.17178771
1oar_protein,1oar,0.0712881
3cx9_protein,3cx9,0.0
3hu1_protein,3hu1,0.7986948
3dln_protein,3dln,0.9364608
1u3r_protein,1u3r,0.61580884
5bnr_protein,5bnr,0.78709894
2vxj_protein,2vxj,0.4372
2fwp_protein,2fwp,0.12943432
5t2l_protein,5t2l,0.85183966
2q72_protein,2q72,0.08095054
2w1i_protein,2w1i,0.6083043
5ar5_protein,5ar5,0.28814715
4pcs_protein,4pcs,0.981352
3r4m_protein,3r4m,0.755618
5jf6_protein,5jf6,0.87586206
1dm2_protein,1dm2,0.20829472
5ezh_protein,5ezh,0.080111526
2weg_protein,2weg,0.9961774
5ufc_protein,5ufc,0.6863354
3mqf_protein,3mqf,0.8884346
3iww_protein,3iww,0.8309235
4mvw_protein,4mvw,0.85971224
4iqu_protein,4iqu,0.3427705
3kdb_protein,3kdb,0.81787586
6g37_protein,6g37,0.99271846
1dqx_protein,1dqx,0.63495094
4r8y_protein,4r8y,0.6576433
4c70_protein,4c70,0.87118644
4a6s_protein,4a6s,0.108391605
3tgs_protein,3tgs,0.8541667
3wb4_protein,3wb4,0.88441557
3bm9_protein,3bm9,0.8839286
4mds_protein,4mds,0.74523544
4hw2_protein,4hw2,0.9569559
2qe2_protein,2qe2,0.6369048
5eb3_protein,5eb3,0.0
5t35_protein,5t35,0.0
5eef_protein,5eef,0.6662736
2rfh_protein,2rfh,0.71092075
6ej2_protein,6ej2,0.86634755
4tw6_protein,4tw6,0.5928973
1fv0_protein,1fv0,0.37795794
5if4_protein,5if4,0.76979536
3v8t_protein,3v8t,0.9760597
2vrx_protein,2vrx,0.82790446
4eh2_protein,4eh2,0.7856308
1oiy_protein,1oiy,0.92762285
5ief_protein,5ief,0.9450389
1vzq_protein,1vzq,0.9675174
3owk_protein,3owk,0.26337448
3x1k_protein,3x1k,0.0
5n58_protein,5n58,0.91079813
6fut_protein,6fut,0.31111112
1hbv_protein,1hbv,0.37868163
3h2a_protein,3h2a,0.9572539
6dki_protein,6dki,0.94959265
4cjq_protein,4cjq,0.8438789
4amz_protein,4amz,0.94555557
3jyj_protein,3jyj,0.0
4ozo_protein,4ozo,0.94246435
4rkx_protein,4rkx,0.0
4mk0_protein,4mk0,0.9922426
4yk5_protein,4yk5,0.14352573
1tyr_protein,1tyr,0.0027675277
4az5_protein,4az5,0.99892473
2yek_protein,2yek,0.9194491
2fle_protein,2fle,0.5523291
1gnm_protein,1gnm,0.70742357
1sqt_protein,1sqt,0.7339786
3r7o_protein,3r7o,0.684085
5mxq_protein,5mxq,0.7232305
4hdp_protein,4hdp,0.7327044
3chr_protein,3chr,0.92550504
4kow_protein,4kow,0.8191559
1mqg_protein,1mqg,0.98616236
1eix_protein,1eix,0.9625
2bxt_protein,2bxt,0.7097548
4ifh_protein,4ifh,0.7291438
1td7_protein,1td7,0.5844595
1vcu_protein,1vcu,0.9210775
1wbv_protein,1wbv,0.816875
5mte_protein,5mte,0.8253378
4io2_protein,4io2,0.8644165
2y07_protein,2y07,0.29773623
1qbq_protein,1qbq,0.47742587
4ny3_protein,4ny3,0.0
5m6u_protein,5m6u,0.9057508
6chq_protein,6chq,0.8123145
3sfi_protein,3sfi,0.8862661
4bt5_protein,4bt5,0.6737089
4po0_protein,4po0,0.6598746
1sm3_protein,1sm3,0.4444648
4drk_protein,4drk,0.8250293
3ex3_protein,3ex3,0.95055324
5acw_protein,5acw,0.35637018
3tc5_protein,3tc5,0.0
5efj_protein,5efj,0.2032356
4k5n_protein,4k5n,0.8792808
1kel_protein,1kel,0.509627
1o3e_protein,1o3e,0.8948107
1q6t_protein,1q6t,0.88533837
1ms6_protein,1ms6,0.6730337
5wi1_protein,5wi1,0.9733796
4lys_protein,4lys,0.22717984
2ydo_protein,2ydo,0.9775574
5nf9_protein,5nf9,0.7077735
5mg2_protein,5mg2,0.52878106
2xpk_protein,2xpk,0.778297
3uxl_protein,3uxl,0.98224854
4cwo_protein,4cwo,0.6152205
2fum_protein,2fum,0.5236867
2gga_protein,2gga,0.9012431
4r76_protein,4r76,0.8643695
3hhu_protein,3hhu,0.8135246
2q7m_protein,2q7m,0.1064982
4ccd_protein,4ccd,0.0
3sji_protein,3sji,0.7460744
4cfe_protein,4cfe,0.19179687
5jog_protein,5jog,0.71781844
5em9_protein,5em9,0.72358996
3ewj_protein,3ewj,0.8349057
4ap7_protein,4ap7,0.9607843
1n51_protein,1n51,0.0
4iue_protein,4iue,1.0
3wde_protein,3wde,0.0
5ar0_protein,5ar0,0.5991379
1gfw_protein,1gfw,0.7941617
6fob_protein,6fob,0.608393
3mvm_protein,3mvm,0.82651436
2exm_protein,2exm,0.24273255
3fl5_protein,3fl5,0.3798531
2vx0_protein,2vx0,0.97808766
3qts_protein,3qts,0.809
1siv_protein,1siv,0.68325144
6b1c_protein,6b1c,0.90038073
1iih_protein,1iih,0.9289157
2vex_protein,2vex,0.82886267
3ma3_protein,3ma3,0.91765285
2i0j_protein,2i0j,0.9625
3f7g_protein,3f7g,0.8948905
5k1f_protein,5k1f,0.0
5csp_protein,5csp,0.0
5n0f_protein,5n0f,0.6396469
4bco_protein,4bco,0.78625137
5mpz_protein,5mpz,0.4835984
2bza_protein,2bza,0.9893293
4kif_protein,4kif,0.0
4zt3_protein,4zt3,0.8694517
5l13_protein,5l13,0.0
1ebz_protein,1ebz,0.47323903
5v8q_protein,5v8q,0.67195123
1xgi_protein,1xgi,0.87749547
5all_protein,5all,0.20707071
6ay5_protein,6ay5,0.7565693
3vw2_protein,3vw2,0.0
4op3_protein,4op3,0.8252286
2w8w_protein,2w8w,0.93431914
2rka_protein,2rka,0.91903913
4ixv_protein,4ixv,0.0
4b73_protein,4b73,0.91264296
4rx8_protein,4rx8,0.8528097
3nww_protein,3nww,0.23685035
1i91_protein,1i91,0.53271025
2hzy_protein,2hzy,0.30104166
4twp_protein,4twp,0.52969176
1w6j_protein,1w6j,0.56294805
4mr6_protein,4mr6,0.8146789
6h7o_protein,6h7o,0.95228213
3hqw_protein,3hqw,0.1433792
2hs1_protein,2hs1,0.83465487
3wav_protein,3wav,0.9548552
3cd7_protein,3cd7,0.8695882
3g0d_protein,3g0d,0.90178573
4zx3_protein,4zx3,0.8581616
4c8r_protein,4c8r,0.0
3fas_protein,3fas,0.9537713
3e8r_protein,3e8r,0.82528406
4x3s_protein,4x3s,0.31244415
5a3q_protein,5a3q,0.27874565
4tkh_protein,4tkh,0.6909722
4y2b_protein,4y2b,0.9253507
3qci_protein,3qci,0.95860076
2c1n_protein,2c1n,0.21376501
6bnl_protein,6bnl,0.0
6fby_protein,6fby,0.1041144
3e0q_protein,3e0q,0.48798522
4k6z_protein,4k6z,0.8218504
6agg_protein,6agg,0.0
3dc2_protein,3dc2,0.0
4i47_protein,4i47,0.49331552
2rk8_protein,2rk8,0.617236
2hwh_protein,2hwh,0.7126087
3jrs_protein,3jrs,0.6508079
4l02_protein,4l02,0.0
4hai_protein,4hai,0.24591169
3tcg_protein,3tcg,0.79927886
6f8u_protein,6f8u,0.5143065
3r9h_protein,3r9h,0.8838863
4f09_protein,4f09,1.0
1vjd_protein,1vjd,0.6956522
5een_protein,5een,0.21064815
2y80_protein,2y80,0.83898306
1r0p_protein,1r0p,0.23934169
5vd0_protein,5vd0,0.50298095
4cd4_protein,4cd4,0.24614395
6gu7_protein,6gu7,0.6684564
1bux_protein,1bux,0.26756006
3ewh_protein,3ewh,0.77460456
1y1z_protein,1y1z,0.97910863
2q2y_protein,2q2y,0.9212673
6equ_protein,6equ,0.13259669
1pfy_protein,1pfy,0.0
3gcs_protein,3gcs,0.15073062
3luo_protein,3luo,0.0
5jdc_protein,5jdc,0.58217055
1o4f_protein,1o4f,0.004480287
2ya7_protein,2ya7,0.8314897
4cpt_protein,4cpt,0.60015386
3u8m_protein,3u8m,0.9615019
3wiz_protein,3wiz,0.21499805
1g54_protein,1g54,0.85066795
2c93_protein,2c93,0.7104885
1uyd_protein,1uyd,0.66572326
2r9x_protein,2r9x,0.8272293
5swf_protein,5swf,0.0
3p4f_protein,3p4f,0.0
3e85_protein,3e85,0.0
5d3l_protein,5d3l,0.7845149
1sgu_protein,1sgu,0.6437814
5nhf_protein,5nhf,0.7536765
3t3y_protein,3t3y,0.05529132
3ppo_protein,3ppo,0.4108871
2zjv_protein,2zjv,0.7951907
4qgd_protein,4qgd,0.0
3ti4_protein,3ti4,0.885824
4i9c_protein,4i9c,0.0
1cr6_protein,1cr6,0.52253085
2xke_protein,2xke,0.65215826
5tkk_protein,5tkk,0.15722266
4gee_protein,4gee,0.91713285
5j9x_protein,5j9x,0.76197606
5lh8_protein,5lh8,0.81424445
4wrs_protein,4wrs,0.8521739
4len_protein,4len,0.91712207
4i0r_protein,4i0r,0.6651662
1mau_protein,1mau,0.7904584
2cn0_protein,2cn0,0.96169835
2wi6_protein,2wi6,0.23310454
6bef_protein,6bef,0.76261264
3dxk_protein,3dxk,0.95302546
5za8_protein,5za8,0.89053255
3k2f_protein,3k2f,0.43925658
2z50_protein,2z50,0.85645163
2yme_protein,2yme,0.0
6f8r_protein,6f8r,0.52105266
3if7_protein,3if7,0.05433619
6emu_protein,6emu,0.0
4cgi_protein,4cgi,0.8883427
2y67_protein,2y67,0.6618394
5diu_protein,5diu,0.7622839
6g46_protein,6g46,0.78627235
2pj9_protein,2pj9,0.75828874
5evk_protein,5evk,0.47509766
2b7a_protein,2b7a,0.521527
1q7a_protein,1q7a,0.23899549
2pj1_protein,2pj1,0.7574131
3ch9_protein,3ch9,0.34718826
2yiq_protein,2yiq,0.80773956
3e62_protein,3e62,0.9563253
1hii_protein,1hii,0.66726905
1z6s_protein,1z6s,0.28173828
3jpx_protein,3jpx,0.784044
1fd0_protein,1fd0,0.9588398
3rxa_protein,3rxa,1.0
5alf_protein,5alf,0.85828876
1vea_protein,1vea,0.0
1jn4_protein,1jn4,0.68733215
3i5n_protein,3i5n,0.9463636
2jh0_protein,2jh0,0.88461536
5ieo_protein,5ieo,0.7924837
4g69_protein,4g69,0.69032025
2nmx_protein,2nmx,0.73024946
6bqg_protein,6bqg,0.43822208
6dnp_protein,6dnp,0.70878696
2cgr_protein,2cgr,0.1344697
6abp_protein,6abp,0.6139785
1x7r_protein,1x7r,0.9951241
3ka2_protein,3ka2,0.39813817
5c4o_protein,5c4o,0.025739646
4arw_protein,4arw,0.0
3vo3_protein,3vo3,0.27278143
4crj_protein,4crj,0.8618631
3q5u_protein,3q5u,0.38164893
3fuj_protein,3fuj,0.3007653
2xn5_protein,2xn5,0.0
4ymx_protein,4ymx,0.9909004
3sz9_protein,3sz9,0.0
3u7k_protein,3u7k,0.69902915
3iny_protein,3iny,0.44364938
2vnn_protein,2vnn,0.7582398
2j7e_protein,2j7e,0.9632018
3orn_protein,3orn,0.6546701
5z4o_protein,5z4o,0.30305868
1e6q_protein,1e6q,0.98183763
5i0l_protein,5i0l,0.863464
6evr_protein,6evr,0.6839844
1gpk_protein,1gpk,0.94125
3kr2_protein,3kr2,0.69943184
4rab_protein,4rab,0.45724908
2h44_protein,2h44,0.18466602
3fei_protein,3fei,0.83790886
4bo6_protein,4bo6,0.0
3r0i_protein,3r0i,0.6160194
2wez_protein,2wez,0.6609419
3cn0_protein,3cn0,0.8818856
6as8_protein,6as8,0.44469783
1npa_protein,1npa,0.42704627
3buf_protein,3buf,0.8125
1nje_protein,1nje,0.9091297
4oyt_protein,4oyt,0.5364865
4zz2_protein,4zz2,0.85261405
2viw_protein,2viw,0.81599164
4io6_protein,4io6,0.8285891
4c7t_protein,4c7t,0.85171103
1f57_protein,1f57,0.67105263
6c7d_protein,6c7d,0.89391446
3so9_protein,3so9,0.75784135
3n9s_protein,3n9s,0.9071745
2e92_protein,2e92,0.5327245
4j48_protein,4j48,0.7560113
5nfa_protein,5nfa,0.73099416
1nde_protein,1nde,0.13789868
5wf6_protein,5wf6,0.5679797
6gfy_protein,6gfy,0.6938606
4qmp_protein,4qmp,0.90803814
3ed0_protein,3ed0,0.71054965
1vyw_protein,1vyw,0.16090047
6bsx_protein,6bsx,0.0
5ml4_protein,5ml4,0.77355075
2fwz_protein,2fwz,0.875
4urk_protein,4urk,0.7276551
1unh_protein,1unh,0.9229798
5wj6_protein,5wj6,0.5424739
5jt2_protein,5jt2,0.0
3g8e_protein,3g8e,0.74807197
4q4q_protein,4q4q,0.9927466
3dbu_protein,3dbu,0.83246344
1ssq_protein,1ssq,0.96239835
3w2r_protein,3w2r,0.42293233
5tyk_protein,5tyk,0.54786325
2y5f_protein,2y5f,0.80139464
5ak6_protein,5ak6,0.9708955
2nng_protein,2nng,0.80798006
4b2i_protein,4b2i,0.5074813
1uz4_protein,1uz4,0.07759563
4zph_protein,4zph,0.0
3g2i_protein,3g2i,0.78987515
5l3a_protein,5l3a,0.7843407
3tpp_protein,3tpp,0.7090877
5dnu_protein,5dnu,0.44444445
2yg2_protein,2yg2,0.07440945
5ez0_protein,5ez0,0.5905128
5w10_protein,5w10,0.0
2x9e_protein,2x9e,0.7451629
4pl0_protein,4pl0,0.64033306
5er5_protein,5er5,0.039971948
5kup_protein,5kup,0.7878859
1oai_protein,1oai,0.0036674817
2a3w_protein,2a3w,0.62288135
5fpp_protein,5fpp,0.22936259
4b85_protein,4b85,0.8144737
1bv9_protein,1bv9,0.47637275
4yw2_protein,4yw2,0.9678819
2qoe_protein,2qoe,0.689645
5mks_protein,5mks,0.8986769
5jzn_protein,5jzn,0.43021795
2w5i_protein,2w5i,0.47550336
4kww_protein,4kww,0.9486216
4mpc_protein,4mpc,0.9567961
4ogi_protein,4ogi,0.69156414
2cbv_protein,2cbv,0.9041502
4att_protein,4att,0.9292543
4zh3_protein,4zh3,0.6780947
2y7w_protein,2y7w,0.63822895
3tg5_protein,3tg5,0.0
2ewb_protein,2ewb,0.28036436
4bao_protein,4bao,0.8624477
5u8a_protein,5u8a,0.76226413
5ny3_protein,5ny3,0.790566
4aoc_protein,4aoc,0.8467262
5aph_protein,5aph,0.7216553
2wnj_protein,2wnj,0.8833098
5ejv_protein,5ejv,0.2760943
4ufy_protein,4ufy,1.0
4mvx_protein,4mvx,0.7663116
4z2l_protein,4z2l,0.75669914
3ryw_protein,3ryw,0.596574
5uiq_protein,5uiq,0.36522198
6gjm_protein,6gjm,0.7858407
4wq2_protein,4wq2,0.05621118
3gvu_protein,3gvu,0.79522187
6bgz_protein,6bgz,0.862166
2yki_protein,2yki,0.8569418
5lvx_protein,5lvx,0.0
2f3f_protein,2f3f,0.5113895
4eft_protein,4eft,0.27797002
3sww_protein,3sww,0.86772263
4egk_protein,4egk,0.906
2ot1_protein,2ot1,0.0
2r58_protein,2r58,0.96413934
4qvp_protein,4qvp,0.782345
1t4v_protein,1t4v,0.23712625
1c29_protein,1c29,0.9004
4knr_protein,4knr,0.81312567
5j75_protein,5j75,0.21467991
2x4u_protein,2x4u,0.12842532
1oth_protein,1oth,0.25874126
4yef_protein,4yef,0.015140433
3kku_protein,3kku,0.45666668
6bsm_protein,6bsm,0.7246835
4y59_protein,4y59,0.92928284
5eqy_protein,5eqy,0.076759964
1dtq_protein,1dtq,0.8863109
3lpj_protein,3lpj,0.0
3exe_protein,3exe,0.0
3pwm_protein,3pwm,0.8695652
4k3m_protein,4k3m,0.0
5v7a_protein,5v7a,0.998394
4qfn_protein,4qfn,0.886811
5ipa_protein,5ipa,0.06198347
4lm0_protein,4lm0,0.6765625
5lgo_protein,5lgo,0.44642857
3qbn_protein,3qbn,0.7640785
1ikx_protein,1ikx,0.26147228
1tnk_protein,1tnk,0.92007214
5thn_protein,5thn,0.74444443
2c3l_protein,2c3l,0.64352643
3dda_protein,3dda,0.4911859
5ku9_protein,5ku9,0.5525766
4aji_protein,4aji,0.6614173
5qab_protein,5qab,0.7169967
4hwr_protein,4hwr,0.3402715
1sme_protein,1sme,0.70554125
1lkl_protein,1lkl,0.88165265
2qmg_protein,2qmg,0.0
5nxi_protein,5nxi,0.68851715
1dzm_protein,1dzm,0.5720859
5myl_protein,5myl,0.69463754
4ikr_protein,4ikr,0.91282564
5nqr_protein,5nqr,0.23684211
2x8e_protein,2x8e,0.50065964
2q96_protein,2q96,0.675
3pb9_protein,3pb9,0.05690827
4tyb_protein,4tyb,0.0
5l87_protein,5l87,0.8700274
5d3c_protein,5d3c,0.66382086
3s1y_protein,3s1y,0.8637255
4i4e_protein,4i4e,0.003638814
4rqz_protein,4rqz,0.3963816
2xsb_protein,2xsb,0.0
3cen_protein,3cen,0.73062897
5f0h_protein,5f0h,0.043592438
4rn1_protein,4rn1,0.89677805
3dct_protein,3dct,0.6776199
5c13_protein,5c13,0.681713
5l9o_protein,5l9o,0.79814386
3gbe_protein,3gbe,0.49154803
4oma_protein,4oma,0.7601508
4jls_protein,4jls,0.414832
3ms7_protein,3ms7,0.0
6bu3_protein,6bu3,0.99350154
5drr_protein,5drr,0.75783134
1h23_protein,1h23,0.4630357
4u68_protein,4u68,0.0222
2y1o_protein,2y1o,0.6276013
5h15_protein,5h15,0.9195652
3qtu_protein,3qtu,0.8955224
4yv5_protein,4yv5,nan
5etx_protein,5etx,0.47461486
5wl0_protein,5wl0,0.0
3roc_protein,3roc,0.9757182
5a4e_protein,5a4e,0.3120861
4kb7_protein,4kb7,0.0
3tv7_protein,3tv7,0.87160325
4w7p_protein,4w7p,0.7116834
1v0l_protein,1v0l,0.90302145
1pq6_protein,1pq6,0.6945983
2wvz_protein,2wvz,0.5637037
3d8y_protein,3d8y,0.91011906
2obj_protein,2obj,0.2646871
6hk6_protein,6hk6,0.0
1h08_protein,1h08,0.7104608
5f4r_protein,5f4r,0.86378205
4uye_protein,4uye,0.93319327
1lhv_protein,1lhv,0.9641129
2bro_protein,2bro,0.9247754
1e66_protein,1e66,0.9749632
5b0x_protein,5b0x,0.8112777
3bl7_protein,3bl7,0.8955078
5aeh_protein,5aeh,0.5303598
6gub_protein,6gub,0.27166802
4dus_protein,4dus,0.8278278
5a46_protein,5a46,0.29031384
5c1w_protein,5c1w,0.53435117
4rac_protein,4rac,0.44592953
4e70_protein,4e70,0.0
5i5x_protein,5i5x,0.0
1xxh_protein,1xxh,0.0
2fl6_protein,2fl6,0.72644925
4ajw_protein,4ajw,0.7805755
4pnt_protein,4pnt,1.0
4u43_protein,4u43,0.54984546
1ule_protein,1ule,0.20684735
4ddl_protein,4ddl,0.5535714
5nau_protein,5nau,0.8539672
3nim_protein,3nim,0.6048835
5hwv_protein,5hwv,0.046740994
5eei_protein,5eei,0.54514414
1pxn_protein,1pxn,0.8586956
2a4w_protein,2a4w,0.0
4u6z_protein,4u6z,0.8911917
6grp_protein,6grp,0.49824765
4o44_protein,4o44,0.49529618
4ury_protein,4ury,0.00019186492
3fvk_protein,3fvk,0.93191487
3zsz_protein,3zsz,0.8426656
6ea2_protein,6ea2,0.9292186
5ty1_protein,5ty1,0.95190156
1iy7_protein,1iy7,0.8675373
2ay6_protein,2ay6,0.70043105
2uwd_protein,2uwd,0.97749305
5vsc_protein,5vsc,0.9471831
3ijy_protein,3ijy,0.13380282
3kec_protein,3kec,0.15233964
2y5h_protein,2y5h,0.7188196
5ivj_protein,5ivj,0.6350856
5jna_protein,5jna,0.77465856
4i10_protein,4i10,0.7817509
1w7h_protein,1w7h,0.23734662
6mj7_protein,6mj7,0.0012214984
5ahu_protein,5ahu,0.8039419
3qj0_protein,3qj0,0.0
2aia_protein,2aia,0.0
1b42_protein,1b42,0.5681063
1lgw_protein,1lgw,0.6
6g2a_protein,6g2a,0.53717625
4e0w_protein,4e0w,0.9371345
2imb_protein,2imb,0.44592696
